signal_time,currency,lookback_hours,avg_sentiment,avg_directional,article_count,high_confidence_count,high_impact_count,volatility_mentions,dominant_policy_tone,policy_consensus,dominant_time_horizon,signal_strength,signal_direction,signal_consensus,recent_sentiment,recent_article_count,latest_headline,latest_source,minutes_since_latest,quality_score,trading_signal,signal_category,age_hours,time_decay,decayed_signal
2025-10-12 05:00:00+00:00,SGD,24,0.0,0.0,7,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,Is the stock market open on Columbus Day/Indigenous Peoples’ Day? Does the post office deliver mail?,marketwatch,641.0,0.27,0.0,weak,10.683333333333334,0.6407352788411511,0.0
2025-10-12 06:00:00+00:00,SGD,24,0.0,0.0,7,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,Is the stock market open on Columbus Day/Indigenous Peoples’ Day? Does the post office deliver mail?,marketwatch,701.0,0.27,0.0,weak,11.683333333333334,0.6145865242623161,0.0
2025-10-12 07:00:00+00:00,SGD,24,0.0,0.0,7,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,Is the stock market open on Columbus Day/Indigenous Peoples’ Day? Does the post office deliver mail?,marketwatch,761.0,0.27,0.0,weak,12.683333333333334,0.5895049145537632,0.0
2025-10-12 08:00:00+00:00,SGD,24,0.0,0.0,7,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,Is the stock market open on Columbus Day/Indigenous Peoples’ Day? Does the post office deliver mail?,marketwatch,821.0,0.27,0.0,weak,13.683333333333334,0.565446898953993,0.0
2025-10-12 09:00:00+00:00,SGD,24,0.0,0.0,7,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,Is the stock market open on Columbus Day/Indigenous Peoples’ Day? Does the post office deliver mail?,marketwatch,881.0,0.27,0.0,weak,14.683333333333334,0.5423707040317262,0.0
2025-10-12 10:00:00+00:00,SGD,24,0.0,0.0,7,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,Is the stock market open on Columbus Day/Indigenous Peoples’ Day? Does the post office deliver mail?,marketwatch,941.0,0.27,0.0,weak,15.683333333333334,0.5202362611520925,0.0
2025-10-12 11:00:00+00:00,SGD,24,0.0,0.0,7,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,Is the stock market open on Columbus Day/Indigenous Peoples’ Day? Does the post office deliver mail?,marketwatch,1001.0,0.27,0.0,weak,16.683333333333334,0.4990051369029635,0.0
2025-10-12 12:00:00+00:00,SGD,24,0.0,0.0,7,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,Is the stock market open on Columbus Day/Indigenous Peoples’ Day? Does the post office deliver mail?,marketwatch,1061.0,0.27,0.0,weak,17.683333333333334,0.4786404663606247,0.0
2025-10-12 13:00:00+00:00,SGD,24,0.0,0.0,7,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,Is the stock market open on Columbus Day/Indigenous Peoples’ Day? Does the post office deliver mail?,marketwatch,1121.0,0.27,0.0,weak,18.683333333333334,0.45910688907891234,0.0
2025-10-12 14:00:00+00:00,SGD,24,0.0,0.0,7,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,Is the stock market open on Columbus Day/Indigenous Peoples’ Day? Does the post office deliver mail?,marketwatch,1181.0,0.27,0.0,weak,19.683333333333334,0.4403704876906673,0.0
2025-10-12 15:00:00+00:00,SGD,24,0.008641975308641974,0.01234567901234568,9,0,0,0,neutral,1.0,unknown,0.008641975308641974,1.0,0.0,0.02592592592592592,3,"How Will Dow Futures React To Trump's 100% China Tariff? Oracle, Tesla, Taiwan Semi In Focus",yahoo_finance,2.9833333333333334,0.2934567901234568,0.0,weak,0.04972222222222222,0.9979303853526593,0.0
2025-10-12 16:00:00+00:00,SGD,24,0.008641975308641974,0.01234567901234568,9,0,0,0,neutral,1.0,unknown,0.008641975308641974,1.0,0.0,0.012962962962962959,6,Stocks face earnings test with S&P 500 on pace for worst performance in a shutdown since 1990,marketwatch,0.0,0.2934567901234568,0.0,weak,0.0,1.0,0.0
2025-10-02 16:00:00+00:00,USD,24,0.0,0.0,3,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,"Dollar claws back losses from U.S. government shutdown, turns slightly higher",cnbc_markets,1285.3166666666666,0.23,0.0,weak,21.421944444444442,0.409597209297523,0.0
2025-10-02 17:00:00+00:00,USD,24,0.0,0.0,2,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,"Dollar claws back losses from U.S. government shutdown, turns slightly higher",cnbc_markets,1345.3166666666666,0.22000000000000003,0.0,weak,22.421944444444442,0.39288132481950916,0.0
2025-10-02 18:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,"Dollar claws back losses from U.S. government shutdown, turns slightly higher",cnbc_markets,1405.3166666666666,0.21000000000000002,0.0,weak,23.421944444444442,0.376847624661944,0.0
2025-10-04 02:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,From data to culture: How international brands are trying to crack the code on the fickle Chinese consumer,cnbc_markets,49.016666666666666,0.21000000000000002,0.0,weak,0.8169444444444445,0.9665334690072431,0.0
2025-10-04 03:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,From data to culture: How international brands are trying to crack the code on the fickle Chinese consumer,cnbc_markets,109.01666666666667,0.21000000000000002,0.0,weak,1.8169444444444445,0.9270887134148695,0.0
2025-10-04 04:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,From data to culture: How international brands are trying to crack the code on the fickle Chinese consumer,cnbc_markets,169.01666666666668,0.21000000000000002,0.0,weak,2.8169444444444447,0.8892537197124181,0.0
2025-10-04 05:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,From data to culture: How international brands are trying to crack the code on the fickle Chinese consumer,cnbc_markets,229.01666666666668,0.21000000000000002,0.0,weak,3.8169444444444447,0.852962792643236,0.0
2025-10-04 06:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,From data to culture: How international brands are trying to crack the code on the fickle Chinese consumer,cnbc_markets,289.01666666666665,0.21000000000000002,0.0,weak,4.816944444444444,0.81815291800976,0.0
2025-10-04 07:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,From data to culture: How international brands are trying to crack the code on the fickle Chinese consumer,cnbc_markets,349.01666666666665,0.21000000000000002,0.0,weak,5.816944444444444,0.784763653258039,0.0
2025-10-04 08:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,From data to culture: How international brands are trying to crack the code on the fickle Chinese consumer,cnbc_markets,409.01666666666665,0.21000000000000002,0.0,weak,6.816944444444444,0.7527370225275624,0.0
2025-10-04 09:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,From data to culture: How international brands are trying to crack the code on the fickle Chinese consumer,cnbc_markets,469.01666666666665,0.21000000000000002,0.0,weak,7.816944444444444,0.7220174159841617,0.0
2025-10-04 10:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,From data to culture: How international brands are trying to crack the code on the fickle Chinese consumer,cnbc_markets,529.0166666666667,0.21000000000000002,0.0,weak,8.816944444444443,0.6925514932611908,0.0
2025-10-04 11:00:00+00:00,USD,24,0.0109375,0.015625,2,0,0,0,neutral,1.0,unknown,0.0109375,1.0,0.0,0.021875,1,"Bitcoin rallies to within 1% of all-time high, gaining safe-haven status during shutdown",cnbc_markets,13.75,0.224375,0.0,weak,0.22916666666666666,0.9904968321210282,0.0
2025-10-04 12:00:00+00:00,USD,24,0.0109375,0.015625,2,0,0,0,neutral,1.0,unknown,0.0109375,1.0,0.0,0.021875,1,"Bitcoin rallies to within 1% of all-time high, gaining safe-haven status during shutdown",cnbc_markets,73.75,0.224375,0.0,weak,1.2291666666666667,0.9500741186704902,0.0
2025-10-04 13:00:00+00:00,USD,24,0.0109375,0.015625,2,0,0,0,neutral,1.0,unknown,0.0109375,1.0,0.0,0.021875,1,"Bitcoin rallies to within 1% of all-time high, gaining safe-haven status during shutdown",cnbc_markets,133.75,0.224375,0.0,weak,2.2291666666666665,0.9113010781009905,0.0
2025-10-04 14:00:00+00:00,USD,24,0.0109375,0.015625,2,0,0,0,neutral,1.0,unknown,0.0109375,1.0,0.0,0.021875,1,"Bitcoin rallies to within 1% of all-time high, gaining safe-haven status during shutdown",cnbc_markets,193.75,0.224375,0.0,weak,3.2291666666666665,0.8741103863666614,0.0
2025-10-04 15:00:00+00:00,USD,24,0.0109375,0.015625,2,0,0,0,neutral,1.0,unknown,0.0109375,1.0,0.0,0.021875,1,"Bitcoin rallies to within 1% of all-time high, gaining safe-haven status during shutdown",cnbc_markets,253.75,0.224375,0.0,weak,4.229166666666667,0.8384374669524969,0.0
2025-10-04 16:00:00+00:00,USD,24,0.013125000000000001,0.018750000000000003,3,0,0,0,neutral,1.0,unknown,0.013125000000000001,1.0,0.0,0.0196875,2,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,59.983333333333334,0.23525000000000001,0.0,weak,0.9997222222222223,0.9592005589032122,0.0
2025-10-04 17:00:00+00:00,USD,24,0.013125000000000001,0.018750000000000003,3,0,0,0,neutral,1.0,unknown,0.013125000000000001,1.0,0.0,0.017499999999999998,1,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,119.98333333333333,0.23525000000000001,0.0,weak,1.9997222222222222,0.920055063353154,0.0
2025-10-04 18:00:00+00:00,USD,24,0.013125000000000001,0.018750000000000003,3,0,0,0,neutral,1.0,unknown,0.013125000000000001,1.0,0.0,0.017499999999999998,1,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,179.98333333333332,0.23525000000000001,0.0,weak,2.999722222222222,0.8825071167282256,0.0
2025-10-04 19:00:00+00:00,USD,24,0.013125000000000001,0.018750000000000003,3,0,0,0,neutral,1.0,unknown,0.013125000000000001,1.0,0.0,0.017499999999999998,1,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,239.98333333333332,0.23525000000000001,0.0,weak,3.999722222222222,0.8464915221894975,0.0
2025-10-04 20:00:00+00:00,USD,24,0.013125000000000001,0.018750000000000003,3,0,0,0,neutral,1.0,unknown,0.013125000000000001,1.0,0.0,0.017499999999999998,1,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,299.98333333333335,0.23525000000000001,0.0,weak,4.999722222222222,0.8119457436164321,0.0
2025-10-04 21:00:00+00:00,USD,24,0.013125000000000001,0.018750000000000003,3,0,0,0,neutral,1.0,unknown,0.013125000000000001,1.0,0.0,0.017499999999999998,1,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,359.98333333333335,0.23525000000000001,0.0,weak,5.999722222222222,0.7788097970215211,0.0
2025-10-04 22:00:00+00:00,USD,24,0.013125000000000001,0.018750000000000003,3,0,0,0,neutral,1.0,unknown,0.013125000000000001,1.0,0.0,0.013125000000000001,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,419.98333333333335,0.23525000000000001,0.0,weak,6.999722222222222,0.7470261463963509,0.0
2025-10-04 23:00:00+00:00,USD,24,0.013125000000000001,0.018750000000000003,3,0,0,0,neutral,1.0,unknown,0.013125000000000001,1.0,0.0,0.013125000000000001,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,479.98333333333335,0.23525000000000001,0.0,weak,7.999722222222222,0.7165396038082473,0.0
2025-10-05 00:00:00+00:00,USD,24,0.013125000000000001,0.018750000000000003,3,0,0,0,neutral,1.0,unknown,0.013125000000000001,1.0,0.0,0.013125000000000001,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,539.9833333333333,0.23525000000000001,0.0,weak,8.999722222222223,0.6872972335740297,0.0
2025-10-05 01:00:00+00:00,USD,24,0.013125000000000001,0.018750000000000003,3,0,0,0,neutral,1.0,unknown,0.013125000000000001,1.0,0.0,0.013125000000000001,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,599.9833333333333,0.23525000000000001,0.0,weak,9.999722222222223,0.6592482603444861,0.0
2025-10-05 02:00:00+00:00,USD,24,0.0196875,0.028125000000000004,2,0,0,0,neutral,1.0,unknown,0.0196875,1.0,0.0,0.0196875,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,659.9833333333333,0.227875,0.0,weak,10.999722222222223,0.6323439809399715,0.0
2025-10-05 03:00:00+00:00,USD,24,0.0196875,0.028125000000000004,2,0,0,0,neutral,1.0,unknown,0.0196875,1.0,0.0,0.0196875,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,719.9833333333333,0.227875,0.0,weak,11.999722222222223,0.6065376797840425,0.0
2025-10-05 04:00:00+00:00,USD,24,0.0196875,0.028125000000000004,2,0,0,0,neutral,1.0,unknown,0.0196875,1.0,0.0,0.0196875,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,779.9833333333333,0.227875,0.0,weak,12.999722222222223,0.581784547788292,0.0
2025-10-05 05:00:00+00:00,USD,24,0.0196875,0.028125000000000004,2,0,0,0,neutral,1.0,unknown,0.0196875,1.0,0.0,0.0196875,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,839.9833333333333,0.227875,0.0,weak,13.999722222222223,0.5580416045475373,0.0
2025-10-05 06:00:00+00:00,USD,24,0.0196875,0.028125000000000004,2,0,0,0,neutral,1.0,unknown,0.0196875,1.0,0.0,0.0196875,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,899.9833333333333,0.227875,0.0,weak,14.999722222222223,0.5352676237102646,0.0
2025-10-05 07:00:00+00:00,USD,24,0.0196875,0.028125000000000004,2,0,0,0,neutral,1.0,unknown,0.0196875,1.0,0.0,0.0196875,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,959.9833333333333,0.227875,0.0,weak,15.999722222222223,0.5134230613947472,0.0
2025-10-05 08:00:00+00:00,USD,24,0.0196875,0.028125000000000004,2,0,0,0,neutral,1.0,unknown,0.0196875,1.0,0.0,0.0196875,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,1019.9833333333333,0.227875,0.0,weak,16.99972222222222,0.4924699875265393,0.0
2025-10-05 09:00:00+00:00,USD,24,0.0196875,0.028125000000000004,2,0,0,0,neutral,1.0,unknown,0.0196875,1.0,0.0,0.0196875,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,1079.9833333333333,0.227875,0.0,weak,17.99972222222222,0.47237201997812533,0.0
2025-10-05 10:00:00+00:00,USD,24,0.0196875,0.028125000000000004,2,0,0,0,neutral,1.0,unknown,0.0196875,1.0,0.0,0.0196875,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,1139.9833333333333,0.227875,0.0,weak,18.99972222222222,0.453094261396365,0.0
2025-10-05 11:00:00+00:00,USD,24,0.017499999999999998,0.025,1,0,0,0,neutral,1.0,unknown,0.017499999999999998,1.0,0.0,0.017499999999999998,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,1199.9833333333333,0.21700000000000003,0.0,weak,19.99972222222222,0.4346032386080453,0.0
2025-10-05 12:00:00+00:00,USD,24,0.017499999999999998,0.025,1,0,0,0,neutral,1.0,unknown,0.017499999999999998,1.0,0.0,0.017499999999999998,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,1259.9833333333333,0.21700000000000003,0.0,weak,20.99972222222222,0.41686684449832423,0.0
2025-10-05 13:00:00+00:00,USD,24,0.017499999999999998,0.025,1,0,0,0,neutral,1.0,unknown,0.017499999999999998,1.0,0.0,0.017499999999999998,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,1319.9833333333333,0.21700000000000003,0.0,weak,21.99972222222222,0.3998542822611471,0.0
2025-10-05 14:00:00+00:00,USD,24,0.017499999999999998,0.025,1,0,0,0,neutral,1.0,unknown,0.017499999999999998,1.0,0.0,0.017499999999999998,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,1379.9833333333333,0.21700000000000003,0.0,weak,22.99972222222222,0.38353601192483383,0.0
2025-10-05 15:00:00+00:00,USD,24,0.017499999999999998,0.025,1,0,0,0,neutral,1.0,unknown,0.017499999999999998,1.0,0.0,0.017499999999999998,0,Investors may want to consider boosting their exposure abroad — even with U.S. stocks around record highs,cnbc_markets,1439.9833333333333,0.21700000000000003,0.0,weak,23.99972222222222,0.3678836990599853,0.0
2025-10-07 15:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,22.0,0.21000000000000002,0.0,weak,0.36666666666666664,0.9848383353999605,0.0
2025-10-07 16:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,82.0,0.21000000000000002,0.0,weak,1.3666666666666667,0.9446465482725553,0.0
2025-10-07 17:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,142.0,0.21000000000000002,0.0,weak,2.3666666666666667,0.9060950097975737,0.0
2025-10-07 18:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,202.0,0.21000000000000002,0.0,weak,3.3666666666666667,0.869116780537034,0.0
2025-10-07 19:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,262.0,0.21000000000000002,0.0,weak,4.366666666666666,0.8336476528877597,0.0
2025-10-07 20:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,1,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,322.0,0.21000000000000002,0.0,weak,5.366666666666666,0.7996260395937175,0.0
2025-10-07 21:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,382.0,0.21000000000000002,0.0,weak,6.366666666666666,0.7669928668082281,0.0
2025-10-07 22:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,442.0,0.21000000000000002,0.0,weak,7.366666666666666,0.7356914715203658,0.0
2025-10-07 23:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,502.0,0.21000000000000002,0.0,weak,8.366666666666667,0.7056675031674426,0.0
2025-10-08 00:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,562.0,0.21000000000000002,0.0,weak,9.366666666666667,0.6768688292627404,0.0
2025-10-08 01:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,622.0,0.21000000000000002,0.0,weak,10.366666666666667,0.6492454448746259,0.0
2025-10-08 02:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,682.0,0.21000000000000002,0.0,weak,11.366666666666667,0.6227493857998733,0.0
2025-10-08 03:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,742.0,0.21000000000000002,0.0,weak,12.366666666666667,0.5973346452804297,0.0
2025-10-08 04:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,802.0,0.21000000000000002,0.0,weak,13.366666666666667,0.572957094119015,0.0
2025-10-08 05:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,862.0,0.21000000000000002,0.0,weak,14.366666666666667,0.5495744040548475,0.0
2025-10-08 06:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,922.0,0.21000000000000002,0.0,weak,15.366666666666667,0.5271459742664473,0.0
2025-10-08 07:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,982.0,0.21000000000000002,0.0,weak,16.366666666666667,0.5056328608739012,0.0
2025-10-08 08:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,1042.0,0.21000000000000002,0.0,weak,17.366666666666667,0.48499770931817776,0.0
2025-10-08 09:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,1102.0,0.21000000000000002,0.0,weak,18.366666666666667,0.4652046895000785,0.0
2025-10-08 10:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,1162.0,0.21000000000000002,0.0,weak,19.366666666666667,0.4462194335662055,0.0
2025-10-08 11:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,1222.0,0.21000000000000002,0.0,weak,20.366666666666667,0.4280089762339158,0.0
2025-10-08 12:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,1282.0,0.21000000000000002,0.0,weak,21.366666666666667,0.4105416975516477,0.0
2025-10-08 13:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,1342.0,0.21000000000000002,0.0,weak,22.366666666666667,0.393787267995229,0.0
2025-10-08 14:00:00+00:00,USD,24,0.0,0.0,1,0,0,0,neutral,1.0,unknown,0.0,0.0,0.0,0.0,0,NYSE-owner Intercontinental Exchange rises after it takes $2 billion stake in Polymarket,cnbc_markets,1402.0,0.21000000000000002,0.0,weak,23.366666666666667,0.3777165958048344,0.0
2025-10-10 06:00:00+00:00,USD,24,0.0002361673414305107,0.0003373819163293018,2,0,0,0,neutral,1.0,unknown,0.0002361673414305107,1.0,0.0,0.0002361673414305107,2,"China's property slump this year is looking much worse than expected, S&P says",cnbc_markets,30.783333333333335,0.2200944669365722,0.0,weak,0.5130555555555556,0.9788495604423874,0.0
2025-10-10 07:00:00+00:00,USD,24,0.0002361673414305107,0.0003373819163293018,2,0,0,0,neutral,1.0,unknown,0.0002361673414305107,1.0,0.0,0.0002361673414305107,2,"China's property slump this year is looking much worse than expected, S&P says",cnbc_markets,90.78333333333333,0.2200944669365722,0.0,weak,1.5130555555555556,0.9389021784722521,0.0
2025-10-10 08:00:00+00:00,USD,24,0.0002361673414305107,0.0003373819163293018,2,0,0,0,neutral,1.0,unknown,0.0002361673414305107,1.0,0.0,0.0002361673414305107,2,"China's property slump this year is looking much worse than expected, S&P says",cnbc_markets,150.78333333333333,0.2200944669365722,0.0,weak,2.5130555555555554,0.9005850708473867,0.0
2025-10-10 09:00:00+00:00,USD,24,0.0002361673414305107,0.0003373819163293018,2,0,0,0,neutral,1.0,unknown,0.0002361673414305107,1.0,0.0,0.0002361673414305107,2,"China's property slump this year is looking much worse than expected, S&P says",cnbc_markets,210.78333333333333,0.2200944669365722,0.0,weak,3.5130555555555554,0.8638317051866996,0.0
2025-10-10 10:00:00+00:00,USD,24,0.0002361673414305107,0.0003373819163293018,2,0,0,0,neutral,1.0,unknown,0.0002361673414305107,1.0,0.0,0.0002361673414305107,2,"China's property slump this year is looking much worse than expected, S&P says",cnbc_markets,270.78333333333336,0.2200944669365722,0.0,weak,4.513055555555556,0.8285782643316915,0.0
2025-10-10 11:00:00+00:00,USD,24,0.0002361673414305107,0.0003373819163293018,2,0,0,0,neutral,1.0,unknown,0.0002361673414305107,1.0,0.0,0.0002361673414305107,2,"China's property slump this year is looking much worse than expected, S&P says",cnbc_markets,330.78333333333336,0.2200944669365722,0.0,weak,5.513055555555556,0.7947635355367472,0.0
2025-10-10 12:00:00+00:00,USD,24,0.0002361673414305107,0.0003373819163293018,2,0,0,0,neutral,1.0,unknown,0.0002361673414305107,1.0,0.0,0.0002361673414305107,0,"China's property slump this year is looking much worse than expected, S&P says",cnbc_markets,390.78333333333336,0.2200944669365722,0.0,weak,6.513055555555556,0.7623288041816317,0.0
2025-10-10 13:00:00+00:00,USD,24,0.0002361673414305107,0.0003373819163293018,2,0,0,0,neutral,1.0,unknown,0.0002361673414305107,1.0,0.0,0.0002361673414305107,0,"China's property slump this year is looking much worse than expected, S&P says",cnbc_markets,450.78333333333336,0.2200944669365722,0.0,weak,7.513055555555556,0.7312177518216378,0.0
2025-10-10 14:00:00+00:00,USD,24,0.00015744489428700715,0.0002249212775528679,3,0,0,0,neutral,1.0,unknown,0.00015744489428700715,1.0,0.0,0.0,1,"Trump's Fed chair candidates list narrowed down to five by Bessent after interviews, sources say",cnbc_markets,57.15,0.23006297795771483,0.0,weak,0.9525,0.9610897327704924,0.0
